split,target,model,fp,n_seeds,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,spearman_mean,spearman_std,ece_mean,ece_std,cov90_mean,cov90_std
test,CO2_msa_log10,QuantileRandomForest,AtomPair,5,0.7764767990467795,0.007034022728535502,0.4109597774990684,0.006865218841358221,0.6239188432609258,0.0068071274761974205,0.399156979883994,0.018142099496828722,0.12325239146431197,0.008373662013790315,0.9218543046357615,0.008634705172453787
test,CO2_msa_log10,QuantileRandomForest,MACCS,5,0.750925375603452,0.011711463359134712,0.4465288394379697,0.016363505965696974,0.6482175594952244,0.010992942940403226,0.3030009731086495,0.02433286980236363,0.054348785871964664,0.01854695871921727,0.8940397350993378,0.015531178012660385
test,CO2_msa_log10,QuantileRandomForest,Morgan,5,0.7161586606699302,0.031788578604772126,0.4013363718361488,0.019048700513812265,0.6795955108911911,0.029171092559789964,0.4472896273765977,0.03522166535944695,0.0342457689477557,0.01193160760351675,0.8304635761589404,0.005923358880794174
test,CO2_msa_log10,QuantileRandomForest,RDKit,5,0.8222229191886689,0.0051787947603876,0.46229618333814465,0.005863821694881035,0.578314142653484,0.005314304301352548,0.39901162727762535,0.03590933791860514,0.040750551876379694,0.010865273493162237,0.8158940397350992,0.020625710599201933
test,CO2_msa_log10,QuantileRandomForest,TopologicalTorsion,5,0.8650811660063749,0.028680075634198623,0.4461461727108265,0.02411895679337313,0.5328121745751087,0.03151881247100804,0.30311183406795983,0.016688415100113988,0.0667991169977925,0.007736144220320369,0.8370860927152318,0.015949131892440113
test,CO2_msa_log10,torch-GNN,graph,5,0.7296044360810225,0.01889734631615578,0.417725841071119,0.018522609301929758,0.6677966230065213,0.017326752461637278,,,,,0.0,0.0
test,CO2_msa_log10,torch-GREA,graph,5,1.0367446704942744,0.0965140323138862,0.6588501955483556,0.09286139243898507,0.3249431712755995,0.12504999181426804,0.06416660857441617,0.17988010019659,0.18550404709345109,0.04752150931782378,0.7019867549668873,0.0463576158940397
test,FFV,DropoutMLP,AtomPair,5,0.014306535008932319,0.00022799602166414523,0.00816162013188005,0.00028794376036128845,0.7723104959997418,0.007265006605701497,0.2638393244023856,0.01682743804036152,0.1673015873015873,0.013639948911269973,0.6319254658385093,0.02719688470031278
test,FFV,DropoutMLP,MACCS,5,0.01426422356674337,0.0007454529892039108,0.008956238000894118,0.0001700647442036255,0.7732068192320608,0.023343235555164182,0.23692201973565924,0.014686886108848808,0.24364389233954453,0.011147764772560359,0.5185093167701863,0.018411723201587644
test,FFV,DropoutMLP,Morgan,5,0.015358373854820685,0.0002582286906616581,0.0077448960874014995,0.00016621307139200024,0.7375935326693481,0.00884401840222245,0.24898058240416682,0.05161096475945505,0.17438233264320221,0.051741735966280865,0.6340372670807454,0.0692893264758262
test,FFV,DropoutMLP,RDKit,5,0.016040901793431442,0.0003439828690356632,0.008818715028035912,0.00023008201457823014,0.7137119924765629,0.012343814239380762,0.187693283798132,0.030089702897638362,0.19997239475500347,0.04330562085667466,0.577888198757764,0.07683382957646662
test,FFV,DropoutMLP,TopologicalTorsion,5,0.01597579777539779,0.0003498968409515437,0.008276780791482306,0.00011124472171577126,0.7160266443184405,0.012430742985274842,0.2996045859273275,0.01523242783967165,0.2642650103519669,0.016895207742205855,0.47850931677018627,0.03758302923211623
test,FFV,QuantileRandomForest,AtomPair,5,0.016483445489318467,0.00018837649957039363,0.008621004601863356,0.00011046780149032312,0.6977772006584575,0.006923212288826087,0.4051771155369093,0.012542454816797203,0.12951000690131123,0.0037208245354487324,0.9382608695652174,0.00204120207765905
test,FFV,QuantileRandomForest,MACCS,5,0.01601477875264606,5.1748776610994304e-05,0.008564826760869565,3.8325884808121285e-05,0.7147462441896253,0.0018440737184027358,0.32301689715834725,0.012040552692919834,0.025948930296756385,0.004009002534084765,0.8443478260869565,0.0019444069369563294
test,FFV,QuantileRandomForest,Morgan,5,0.01582553180980873,0.00011978232891172998,0.008130509833540373,4.82743819763034e-05,0.7214376694018725,0.0041989335493526495,0.39056712392583603,0.005848024250352135,0.02099378881987579,0.0026565118343776025,0.8100621118012421,0.007419695979636265
